freehms,gincdif,lrscale,impcntr,euftf,item,group
1,-0.07794767675580892,-0.39140624800438517,0.6401130595291046,0.4655786215413515,freehms,1
-0.07794767675580892,1,0.3145993382824723,0.24589038717963346,0.007571501935816595,gincdif,1
-0.39140624800438517,0.3145993382824723,1,-0.32834689916268794,-0.12677042189671364,lrscale,1
0.6401130595291046,0.24589038717963346,-0.32834689916268794,1,0.38556072005470704,impcntr,1
0.4655786215413515,0.007571501935816595,-0.12677042189671364,0.38556072005470704,1,euftf,1
1,0.38943711335668674,-0.21358183736171885,0.38450060897448646,-0.09760038939361775,freehms,3
0.38943711335668674,1,-0.06580651875699407,0.31067701608883286,0.0030498134995960648,gincdif,3
-0.21358183736171885,-0.06580651875699407,1,-0.008667658797569972,0.3657799605295303,lrscale,3
0.38450060897448646,0.31067701608883286,-0.008667658797569972,1,0.20290200915478918,impcntr,3
-0.09760038939361775,0.0030498134995960648,0.3657799605295303,0.20290200915478918,1,euftf,3
1,0.6385685660939336,-0.1288937640679559,0.7989002233224376,0.6703948135645262,freehms,2
0.6385685660939336,1,-0.032070003716657254,0.5995299307718347,0.524616858975882,gincdif,2
-0.1288937640679559,-0.032070003716657254,1,-0.1514327300782487,0.005981350953335294,lrscale,2
0.7989002233224376,0.5995299307718347,-0.1514327300782487,1,0.7370785012599043,impcntr,2
0.6703948135645262,0.524616858975882,0.005981350953335294,0.7370785012599043,1,euftf,2
1,-0.6126155580074955,0.3696491573452431,0.10854904359402752,0.01001441159665674,freehms,4
-0.6126155580074955,1,-0.10117355320724335,0.15931197214186016,0.014150319776955736,gincdif,4
0.3696491573452431,-0.10117355320724335,1,-0.009626310054978514,0.08569896646260855,lrscale,4
0.10854904359402752,0.15931197214186016,-0.009626310054978514,1,0.1772533741901052,impcntr,4
0.01001441159665674,0.014150319776955736,0.08569896646260855,0.1772533741901052,1,euftf,4
1,0.15013929651623859,0.02376193576014891,-0.12709308376342393,0.3096979653613685,freehms,6
0.15013929651623859,1,0.2028542642942321,-0.18946621656883286,0.6089591717750009,gincdif,6
0.02376193576014891,0.2028542642942321,1,0.3709253025972572,0.09280828704047409,lrscale,6
-0.12709308376342393,-0.18946621656883286,0.3709253025972572,1,-0.35370873925651664,impcntr,6
0.3096979653613685,0.6089591717750009,0.09280828704047409,-0.35370873925651664,1,euftf,6
1,0.5819370864120383,0.17745899366276868,-0.3968673598537127,-0.23562680669575892,freehms,5
0.5819370864120383,1,0.10309140020615783,-0.2650895115536426,-0.10942356422651553,gincdif,5
0.17745899366276868,0.10309140020615783,1,0.14140019436933282,-0.09954260492395393,lrscale,5
-0.3968673598537127,-0.2650895115536426,0.14140019436933282,1,0.4763593856354129,impcntr,5
-0.23562680669575892,-0.10942356422651553,-0.09954260492395393,0.4763593856354129,1,euftf,5
1,0.4012216565640112,-0.18219574006560685,0.2482061480745496,0.40166648049508247,freehms,7
0.4012216565640112,1,-0.22249872136140905,0.061193445106156666,0.3378567352990865,gincdif,7
-0.18219574006560685,-0.22249872136140905,1,0.42233732463922763,0.059127552223309114,lrscale,7
0.2482061480745496,0.061193445106156666,0.42233732463922763,1,0.23747219187980179,impcntr,7
0.40166648049508247,0.3378567352990865,0.059127552223309114,0.23747219187980179,1,euftf,7
