idno,freehms,gincdif,lrscale,impcntr,euftf,group
6339,-0.5,1,0,-0.33333333333333326,-0.4,1
6367,1,-0,-0.19999999999999996,1,0.8,1
6495,1,-0,0,-0.33333333333333326,1,1
6554,1,0.5,-1,0.33333333333333337,0,1
6559,1,1,-0.8,1,1,1
6578,0.5,1,0,0.33333333333333337,0.3999999999999999,1
6603,0.5,-0.5,0.19999999999999996,-0.33333333333333326,0,1
6605,0.5,0.5,0,0.33333333333333337,1,1
6619,0.5,1,0.8,0.33333333333333337,1,1
6637,-0,0.5,0,0.33333333333333337,0.3999999999999999,1
6638,0.5,0.5,0,-0.33333333333333326,0.6000000000000001,1
6654,1,0.5,-0.19999999999999996,-0.33333333333333326,0.3999999999999999,1
6703,0.5,0.5,-0.4,-0.33333333333333326,0,1
6723,1,0.5,-0.19999999999999996,1,1,1
6749,0.5,-0.5,-0.19999999999999996,-0.33333333333333326,1,1
6762,1,-0,-0.4,-0.33333333333333326,0,1
6801,1,0.5,-0.4,0.33333333333333337,0.3999999999999999,1
6821,0.5,0.5,1,-1,-1,1
6823,0.5,-0,0,-0.33333333333333326,0.3999999999999999,1
6844,1,0.5,-0.4,1,0.6000000000000001,1
6916,1,-0,-0.19999999999999996,-0.33333333333333326,0,1
6988,0.5,-0.5,0,-0.33333333333333326,0.3999999999999999,1
7087,1,0.5,-0.6,0.33333333333333337,0.6000000000000001,1
7091,0.5,0.5,0,1,0.8,1
7110,1,1,-1,0.33333333333333337,-1,1
7129,0.5,0.5,-0.4,-0.33333333333333326,0.19999999999999996,1
7155,0.5,-0,0,-0.33333333333333326,-0.4,1
7157,-0,0.5,0,-0.33333333333333326,0.19999999999999996,1
7184,0.5,0.5,0,-0.33333333333333326,0,1
7197,1,-0,-0.19999999999999996,0.33333333333333337,0,1
7238,0.5,0.5,0,-0.33333333333333326,0,1
7239,1,1,-0.4,1,0.19999999999999996,1
7244,0.5,1,0.19999999999999996,0.33333333333333337,0.3999999999999999,1
7288,0.5,0.5,0.3999999999999999,0.33333333333333337,0,1
7297,0.5,1,-0.4,0.33333333333333337,0,1
7330,0.5,0.5,-0.4,-0.33333333333333326,-1,1
7514,1,-0.5,-0.19999999999999996,0.33333333333333337,0.3999999999999999,1
7533,1,0.5,-0.4,1,0.19999999999999996,1
7541,0.5,-0.5,0,-0.33333333333333326,0.19999999999999996,1
7554,1,1,0,-0.33333333333333326,-0.4,1
7600,0.5,-0.5,0,-0.33333333333333326,-0.8,1
7609,1,0.5,-0.6,1,0.6000000000000001,1
7613,1,0.5,0,0.33333333333333337,-0.6,1
7641,1,0.5,-0.4,0.33333333333333337,0.6000000000000001,1
7689,0.5,0.5,0,-0.33333333333333326,0.8,1
7707,1,0.5,-0.19999999999999996,1,0.6000000000000001,1
7722,-0,-1,0,-1,-0.19999999999999996,1
7730,1,0.5,-0.6,1,-0.6,1
7741,1,0.5,0,-0.33333333333333326,0.6000000000000001,1
7774,0.5,0.5,0.3999999999999999,-0.33333333333333326,1,1
7782,1,-0,0,-0.33333333333333326,0,1
7783,0.5,-0,-0.4,0.33333333333333337,0.19999999999999996,1
7812,0.5,0.5,0,0.33333333333333337,0.6000000000000001,1
7836,1,0.5,-0.6,1,-0.6,1
7856,1,0.5,-1,1,1,1
7873,1,0.5,0,0.33333333333333337,0.8,1
7904,-0,-0,-0.4,0.33333333333333337,0.19999999999999996,1
7916,0.5,0.5,0,-0.33333333333333326,-0.6,1
8007,0.5,-0.5,0,0.33333333333333337,-0.19999999999999996,1
8077,1,0.5,-0.6,0.33333333333333337,1,1
8084,1,1,0,-0.33333333333333326,0.3999999999999999,1
8088,0.5,-0,0.3999999999999999,-0.33333333333333326,1,1
8142,0.5,0.5,-0.4,0.33333333333333337,0.3999999999999999,1
8174,0.5,0.5,0.6000000000000001,-0.33333333333333326,0.8,1
8190,1,-0.5,0.6000000000000001,0.33333333333333337,0.6000000000000001,1
8225,0.5,1,0,-0.33333333333333326,-0.6,1
8244,1,1,0,-0.33333333333333326,0,1
8246,1,-0,0,-0.33333333333333326,0.3999999999999999,1
8275,1,1,-0.19999999999999996,0.33333333333333337,0.6000000000000001,1
8291,-1,0.5,-1,0.33333333333333337,0.3999999999999999,1
8304,-0,0.5,0,0.33333333333333337,0,1
8320,0.5,0.5,0,0.33333333333333337,-0.6,1
8327,1,1,-0.19999999999999996,0.33333333333333337,0.8,1
8334,1,0.5,0.3999999999999999,1,1,1
8344,1,-0.5,-0.8,1,0.3999999999999999,1
8372,1,-0,-0.19999999999999996,1,1,1
8489,0.5,0.5,0,0.33333333333333337,0.3999999999999999,1
8538,0.5,-0.5,0.19999999999999996,0.33333333333333337,0.6000000000000001,1
8608,0.5,0.5,0.19999999999999996,1,0.6000000000000001,1
8610,-0,0.5,-0.4,-0.33333333333333326,0.6000000000000001,1
8639,1,1,0,-0.33333333333333326,-0.8,1
8665,0.5,-0.5,0,0.33333333333333337,0.6000000000000001,1
