idno,freehms,gincdif,lrscale,impcntr,euftf,group
151,0.5,0.5,-0.4,0.33333333333333337,0.6000000000000001,1
152,1,-0.5,0.6000000000000001,0.33333333333333337,0.6000000000000001,2
153,-0,0.5,0.3999999999999999,-0.33333333333333326,0.19999999999999996,2
154,1,1,0,-0.33333333333333326,1,2
155,-1,-0.5,0.6000000000000001,-0.33333333333333326,1,3
156,1,0.5,0,-0.33333333333333326,-1,3
157,0.5,-0.5,0.3999999999999999,-0.33333333333333326,-0.8,2
158,0.5,0.5,-0.8,1,0.3999999999999999,1
159,0.5,0.5,0,-0.33333333333333326,0.3999999999999999,2
160,-0.5,0.5,0.3999999999999999,0.33333333333333337,0.3999999999999999,2
161,1,1,0,1,-0.4,3
162,1,1,0,0.33333333333333337,0,3
163,1,1,0.3999999999999999,0.33333333333333337,0.6000000000000001,3
164,1,0.5,0,0.33333333333333337,0.19999999999999996,3
165,1,0.5,0,1,-0.19999999999999996,3
166,0.5,0.5,0,0.33333333333333337,0.19999999999999996,1
167,1,-0.5,-1,1,0.8,1
168,1,-0,-1,0.33333333333333337,0,1
169,1,0.5,-0.4,0.33333333333333337,0.6000000000000001,1
170,0.5,0.5,-1,1,0.19999999999999996,1
171,0.5,0.5,0,0.33333333333333337,0.6000000000000001,1
172,-1,0.5,0,-0.33333333333333326,-0.4,1
173,1,0.5,0.3999999999999999,-0.33333333333333326,-0.4,3
174,-0,1,0.19999999999999996,0.33333333333333337,-0.6,3
175,1,-0,-0.19999999999999996,1,0.19999999999999996,1
176,1,-0.5,0.19999999999999996,-0.33333333333333326,-0.4,2
177,0.5,1,-0.19999999999999996,-0.33333333333333326,-0.4,3
178,1,1,-0.4,1,0.3999999999999999,1
179,1,1,0.3999999999999999,0.33333333333333337,-0.19999999999999996,3
180,0.5,-1,-0.19999999999999996,1,0.3999999999999999,2
181,0.5,0.5,0.19999999999999996,-1,-0.19999999999999996,2
182,1,1,-0.4,1,0.3999999999999999,1
183,-0,0.5,0.3999999999999999,0.33333333333333337,1,3
184,0.5,1,-0.6,0.33333333333333337,1,1
185,1,0.5,0,0.33333333333333337,-0.19999999999999996,3
186,0.5,-0.5,-0.6,0.33333333333333337,0.6000000000000001,1
187,0.5,-0.5,-0.19999999999999996,0.33333333333333337,0.3999999999999999,1
188,0.5,0.5,-0.4,0.33333333333333337,0.6000000000000001,1
189,1,-0.5,0.3999999999999999,-0.33333333333333326,-0.19999999999999996,2
190,1,0.5,0.3999999999999999,-1,0.8,2
191,1,-0,0,0.33333333333333337,0.6000000000000001,1
192,0.5,0.5,0,-1,0,2
193,1,0.5,-0.6,1,-0.19999999999999996,1
194,0.5,0.5,-0.19999999999999996,0.33333333333333337,0.19999999999999996,1
195,1,0.5,0,0.33333333333333337,0,3
196,1,0.5,0,1,0,1
