"BehaviorSpace results (NetLogo 6.2.2)"
"coherence_FK.nlogo"
"socInfluence-staticNetwork-groups"
"11/05/2022 17:26:57:475 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-47","47","-47","47"
"[run number]","rand-seed","max_time","k_link","k","conformity_tendency","var_of_new_belief","prob_soc_infl","prob_self_check","set_agents","corol_mat_file","agent_data","link_health_ch","drop-bad-link","prob_add_link","prob_FoF","link_lonely?","max_num_links","no_repeat_link?","visualisations?","rearrange_every","show-old-links?","show-new-links?","only_group_shown","network_type","rewiring","neis","min_degree","clustering_exp","toroidial_world?","belief_shown","x_belief","y_belief","fuzz","group_shown","own_stamp","store_agents?","network_file","main_folder","store_metadata?","store_agents_filename","store_network_filename","storing_folder","store_metadata_filename","use_random_stamp?","store_network?","[step]","ticks","extremness","diversity","g1_ex","g1_dv","g2_ex","g2_dv","g3_ex","g3_dv","g4_ex","g4_dv","g5_ex","g5_dv","g6_ex","g6_dv","g7_ex","g7_dv","g8_ex","g8_dv","g9_ex","g9_dv","g10_ex","g10_dv","g11_ex","g11_dv","g12_ex","g12_dv"
"9","1","200","-1","100","0.2","0.1","0.55","0.5","From File","DE/correlationsCCA.csv","DE/itemsCCA.csv","0.3","0","0","0.3","false","20","false","false","0","false","false","false","Watts","0.1","10","1","0.01","false","2","2","3","0.025","1","A00001","true","network.txt","","true","agent-data","network-data","","meta-data","true","false","200","200","0.9695652292328638","0.8192510329383893","0.9607157894736836","0.5048330904360567","0.9900475675675683","0.24402206876721527","0.981786255924171","0.32775529314016494","0.9562820779220775","0.8053263245574472","0.9640800000000003","0.48373634499438234","0.9755622641509432","0.4298331825750464","0.9678599999999997","0.19568232352104495","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"10","1","200","-1","100","0.2","0.1","0.6","0.5","From File","DE/correlationsCCA.csv","DE/itemsCCA.csv","0.3","0","0","0.3","false","20","false","false","0","false","false","false","Watts","0.1","10","1","0.01","false","2","2","3","0.025","1","A00001","true","network.txt","","true","agent-data","network-data","","meta-data","true","false","200","200","0.9722840671811144","0.8225161251523518","0.9661059210526316","0.49618159252323873","0.9907999999999998","0.2446732706946196","0.9839023696682461","0.31771215184500706","0.9598748051948052","0.7992577412406517","0.9674750769230764","0.47543659379295244","0.9758500000000006","0.44771746104462906","0.9699443243243246","0.2181821740679925","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"16","1","200","-1","1","0.2","0.1","0.4","0.5","From File","DE/correlationsCCA.csv","DE/itemsCCA.csv","0.3","0","0","0.3","false","20","false","false","0","false","false","false","Watts","0.1","10","1","0.01","false","2","2","3","0.025","1","A00001","true","network.txt","","true","agent-data","network-data","","meta-data","true","false","200","200","0.3769775760326827","0.020854920348187263","0.37668815789473664","0.019704685992565037","0.379265945945946","0.02156389883066514","0.3772601895734592","0.021501640015270933","0.37562597402597375","0.020764707229452683","0.37629784615384637","0.021307574505715306","0.3758377358490565","0.019796132943139585","0.3784054054054053","0.020564527467645564","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"13","1","200","-1","10","0.2","0.1","0.5","0.5","From File","DE/correlationsCCA.csv","DE/itemsCCA.csv","0.3","0","0","0.3","false","20","false","false","0","false","false","false","Watts","0.1","10","1","0.01","false","2","2","3","0.025","1","A00001","true","network.txt","","true","agent-data","network-data","","meta-data","true","false","200","200","0.6859459827507943","0.44326421566591734","0.7099506578947368","0.2722280554663557","0.7401600000000002","0.18177361714241957","0.6792516587677724","0.15331961777493858","0.6176332467532464","0.37943369699641805","0.6725673846153855","0.3559706176294865","0.6977547169811315","0.1510862629889358","0.7228189189189195","0.12624793582524868","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"14","1","200","-1","10","0.2","0.1","0.55","0.5","From File","DE/correlationsCCA.csv","DE/itemsCCA.csv","0.3","0","0","0.3","false","20","false","false","0","false","false","false","Watts","0.1","10","1","0.01","false","2","2","3","0.025","1","A00001","true","network.txt","","true","agent-data","network-data","","meta-data","true","false","200","200","0.6820340444847933","0.4481289434865385","0.7031743421052637","0.27770708168108377","0.7324800000000002","0.18589726033156567","0.6757099526066359","0.16382577385140656","0.6135823376623374","0.37370955229272595","0.6758781538461534","0.36671538362411166","0.6962754716981125","0.1687852258562465","0.7151286486486484","0.12873839786612534","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"15","1","200","-1","10","0.2","0.1","0.6","0.5","From File","DE/correlationsCCA.csv","DE/itemsCCA.csv","0.3","0","0","0.3","false","20","false","false","0","false","false","false","Watts","0.1","10","1","0.01","false","2","2","3","0.025","1","A00001","true","network.txt","","true","agent-data","network-data","","meta-data","true","false","200","200","0.6789894689060375","0.4468256370307945","0.7019236842105265","0.267937817201402","0.7288324324324321","0.18016216075267258","0.6707777251184837","0.1723846197421997","0.6050233766233774","0.3787816708589053","0.6768843076923078","0.3601416008468182","0.6948537735849056","0.18812211851037836","0.7143145945945946","0.10924473445145526","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"17","1","200","-1","1","0.2","0.1","0.45","0.5","From File","DE/correlationsCCA.csv","DE/itemsCCA.csv","0.3","0","0","0.3","false","20","false","false","0","false","false","false","Watts","0.1","10","1","0.01","false","2","2","3","0.025","1","A00001","true","network.txt","","true","agent-data","network-data","","meta-data","true","false","200","200","0.37933018610985","0.01782563927344219","0.37943947368421044","0.017060092700380187","0.3815967567567567","0.019044907046720128","0.3794829383886259","0.01741956098423595","0.3784524675324671","0.01800912185750738","0.37855384615384613","0.017918093122670058","0.3783216981132077","0.017278243074689593","0.38010594594594604","0.018020651464744287","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"18","1","200","-1","1","0.2","0.1","0.5","0.5","From File","DE/correlationsCCA.csv","DE/itemsCCA.csv","0.3","0","0","0.3","false","20","false","false","0","false","false","false","Watts","0.1","10","1","0.01","false","2","2","3","0.025","1","A00001","true","network.txt","","true","agent-data","network-data","","meta-data","true","false","200","200","0.3692463004993197","0.015087862829899873","0.3690046052631576","0.015394055395481202","0.3700767567567567","0.014683978354093682","0.36970853080568766","0.015309066903997026","0.3686701298701297","0.014994954658594864","0.3689821538461538","0.0146438511390934","0.36843018867924526","0.01547893740471622","0.36980162162162167","0.014854171040331867","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"21","1","200","-1","0.1","0.2","0.1","0.4","0.5","From File","DE/correlationsCCA.csv","DE/itemsCCA.csv","0.3","0","0","0.3","false","20","false","false","0","false","false","false","Watts","0.1","10","1","0.01","false","2","2","3","0.025","1","A00001","true","network.txt","","true","agent-data","network-data","","meta-data","true","false","200","200","0.3411653200181578","0.02021719215426493","0.3408374999999998","0.019144697860351934","0.342361081081081","0.02080045647866635","0.34142227488151666","0.020847150721747636","0.340265974025974","0.020178454210176937","0.3406941538461541","0.020646896587002524","0.3403339622641509","0.019202738821338456","0.3423697297297295","0.020052145995681385","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"22","1","200","-1","0.1","0.2","0.1","0.45","0.5","From File","DE/correlationsCCA.csv","DE/itemsCCA.csv","0.3","0","0","0.3","false","20","false","false","0","false","false","false","Watts","0.1","10","1","0.01","false","2","2","3","0.025","1","A00001","true","network.txt","","true","agent-data","network-data","","meta-data","true","false","200","200","0.34114298683613237","0.017338366199774517","0.34127697368421067","0.016646255751997817","0.3423113513513512","0.01838597548745836","0.3414284360189572","0.016855562528465866","0.3403932467532466","0.017435183956628596","0.3406449230769233","0.017312612270624958","0.34038301886792477","0.017016472613252565","0.341776216216216","0.01778818297209763","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
