"BehaviorSpace results (NetLogo 6.2.2)"
"coherence_FK.nlogo"
"selfCheck-staticNetwork-groups"
"11/05/2022 18:47:24:654 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-47","47","-47","47"
"[run number]","rand-seed","max_time","k_link","k","conformity_tendency","var_of_new_belief","prob_soc_infl","prob_self_check","set_agents","corol_mat_file","agent_data","link_health_ch","drop-bad-link","prob_add_link","prob_FoF","link_lonely?","max_num_links","no_repeat_link?","visualisations?","rearrange_every","show-old-links?","show-new-links?","only_group_shown","network_type","rewiring","neis","min_degree","clustering_exp","toroidial_world?","belief_shown","x_belief","y_belief","fuzz","group_shown","own_stamp","store_agents?","network_file","main_folder","store_metadata?","store_agents_filename","store_network_filename","storing_folder","store_metadata_filename","use_random_stamp?","store_network?","[step]","ticks","extremness","diversity","g1_ex","g1_dv","g2_ex","g2_dv","g3_ex","g3_dv","g4_ex","g4_dv","g5_ex","g5_dv","g6_ex","g6_dv","g7_ex","g7_dv","g8_ex","g8_dv","g9_ex","g9_dv","g10_ex","g10_dv","g11_ex","g11_dv","g12_ex","g12_dv"
"12","1","200","-1","10","0.2","0.1","0.5","0.45","From File","DE/correlationsCCA.csv","DE/itemsCCA.csv","0.3","0","0","0.3","false","20","false","false","0","false","false","false","Watts","0.1","10","1","0.01","false","2","2","3","0.025","1","A00001","true","network.txt","","true","agent-data","network-data","","meta-data","true","false","200","200","0.683686246028143","0.43949284689949797","0.706890131578948","0.2511477615480797","0.7373783783783783","0.18465388473709796","0.6800895734597158","0.15701100150783506","0.6122181818181827","0.37263501873845956","0.6723612307692307","0.35582534901201585","0.6916235849056603","0.2101183781050672","0.7216427027027024","0.07588986138082472","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"13","1","200","-1","10","0.2","0.1","0.5","0.5","From File","DE/correlationsCCA.csv","DE/itemsCCA.csv","0.3","0","0","0.3","false","20","false","false","0","false","false","false","Watts","0.1","10","1","0.01","false","2","2","3","0.025","1","A00001","true","network.txt","","true","agent-data","network-data","","meta-data","true","false","200","200","0.6859459827507943","0.44326421566591734","0.7099506578947368","0.2722280554663557","0.7401600000000002","0.18177361714241957","0.6792516587677724","0.15331961777493858","0.6176332467532464","0.37943369699641805","0.6725673846153855","0.3559706176294865","0.6977547169811315","0.1510862629889358","0.7228189189189195","0.12624793582524868","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"15","1","200","-1","10","0.2","0.1","0.5","0.6","From File","DE/correlationsCCA.csv","DE/itemsCCA.csv","0.3","0","0","0.3","false","20","false","false","0","false","false","false","Watts","0.1","10","1","0.01","false","2","2","3","0.025","1","A00001","true","network.txt","","true","agent-data","network-data","","meta-data","true","false","200","200","0.6941940081706763","0.4534993816170494","0.7168901315789469","0.2715911365601874","0.7483308108108109","0.18795579355319925","0.6864677725118483","0.17282144964300022","0.6276238961038965","0.39128787298392476","0.6817993846153845","0.3690044275342812","0.7051509433962264","0.17772402747875732","0.7311681081081085","0.08655519179612763","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"10","1","200","-1","100","0.2","0.1","0.5","0.6","From File","DE/correlationsCCA.csv","DE/itemsCCA.csv","0.3","0","0","0.3","false","20","false","false","0","false","false","false","Watts","0.1","10","1","0.01","false","2","2","3","0.025","1","A00001","true","network.txt","","true","agent-data","network-data","","meta-data","true","false","200","200","0.9681257376305024","0.8188024976604051","0.9583197368421054","0.50546050993637","0.9910616216216221","0.2445487268262172","0.9824454976303312","0.3099465219162781","0.9581064935064946","0.7926204231370153","0.9639378461538464","0.4753659864360723","0.9611150943396227","0.45662733636122627","0.9665032432432437","0.2164299722398221","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"14","1","200","-1","10","0.2","0.1","0.5","0.55","From File","DE/correlationsCCA.csv","DE/itemsCCA.csv","0.3","0","0","0.3","false","20","false","false","0","false","false","false","Watts","0.1","10","1","0.01","false","2","2","3","0.025","1","A00001","true","network.txt","","true","agent-data","network-data","","meta-data","true","false","200","200","0.6933279164775318","0.4498834038146618","0.7152388157894731","0.2707715520560307","0.7475956756756755","0.1818796097766185","0.6855417061611374","0.16956757342815681","0.6226903896103894","0.37586457499030496","0.6843501538461545","0.3613378575742655","0.7088320754716982","0.1767529375124095","0.7295756756756757","0.12456349560416487","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"16","1","200","-1","1","0.2","0.1","0.5","0.4","From File","DE/correlationsCCA.csv","DE/itemsCCA.csv","0.3","0","0","0.3","false","20","false","false","0","false","false","false","Watts","0.1","10","1","0.01","false","2","2","3","0.025","1","A00001","true","network.txt","","true","agent-data","network-data","","meta-data","true","false","200","200","0.3710126191556961","0.014728865733194638","0.37134934210526327","0.014452096737297429","0.3724216216216218","0.014378473218094415","0.37083364928909995","0.014576856675197486","0.37033818181818173","0.015181295464177975","0.37021907692307704","0.014642029835643569","0.37074245283018864","0.014812040084872885","0.371789189189189","0.014538099398749473","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"17","1","200","-1","1","0.2","0.1","0.5","0.45","From File","DE/correlationsCCA.csv","DE/itemsCCA.csv","0.3","0","0","0.3","false","20","false","false","0","false","false","false","Watts","0.1","10","1","0.01","false","2","2","3","0.025","1","A00001","true","network.txt","","true","agent-data","network-data","","meta-data","true","false","200","200","0.3735942805265551","0.014459565194444007","0.37341381578947364","0.01421448105193796","0.37472864864864863","0.014688333599055798","0.3739734597156399","0.014690112512449024","0.37276571428571453","0.014637296604424633","0.37321723076923097","0.014132985241914036","0.3729490566037735","0.014389176778643792","0.37430594594594596","0.014186579120389644","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"18","1","200","-1","1","0.2","0.1","0.5","0.5","From File","DE/correlationsCCA.csv","DE/itemsCCA.csv","0.3","0","0","0.3","false","20","false","false","0","false","false","false","Watts","0.1","10","1","0.01","false","2","2","3","0.025","1","A00001","true","network.txt","","true","agent-data","network-data","","meta-data","true","false","200","200","0.3692463004993197","0.015087862829899873","0.3690046052631576","0.015394055395481202","0.3700767567567567","0.014683978354093682","0.36970853080568766","0.015309066903997026","0.3686701298701297","0.014994954658594864","0.3689821538461538","0.0146438511390934","0.36843018867924526","0.01547893740471622","0.36980162162162167","0.014854171040331867","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"19","1","200","-1","1","0.2","0.1","0.5","0.55","From File","DE/correlationsCCA.csv","DE/itemsCCA.csv","0.3","0","0","0.3","false","20","false","false","0","false","false","false","Watts","0.1","10","1","0.01","false","2","2","3","0.025","1","A00001","true","network.txt","","true","agent-data","network-data","","meta-data","true","false","200","200","0.3720857921016796","0.01638990296378161","0.37246381578947363","0.016431945255370294","0.37302270270270294","0.01614063357143589","0.37248056872037905","0.01652054324521891","0.3709859740259739","0.015798199604935788","0.3717052307692307","0.016844000788652128","0.3716556603773584","0.015996367847762594","0.3725816216216218","0.016559747989301665","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"21","1","200","-1","0.1","0.2","0.1","0.5","0.4","From File","DE/correlationsCCA.csv","DE/itemsCCA.csv","0.3","0","0","0.3","false","20","false","false","0","false","false","false","Watts","0.1","10","1","0.01","false","2","2","3","0.025","1","A00001","true","network.txt","","true","agent-data","network-data","","meta-data","true","false","200","200","0.3397509759418971","0.014502912459446442","0.34003421052631577","0.014140731907079877","0.34054486486486524","0.014060581097357782","0.3395004739336497","0.014417341742308196","0.33919480519480494","0.015042851634701562","0.33921846153846147","0.014424149939186314","0.3397716981132074","0.01461357165636305","0.34044162162162167","0.014310223074298006","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
